UTC	Local	fline_area_km2	fperim_area_km2	nfp_area_km2	fline	fperim	nfp	u_mean	v_mean	ws_mean	wd_mean	d2m	lh	lw	m1	m10	m100	sp	t2m	tp	230evt	230fbfm13	230fbfm40	240roads_23	adj	asp2020	cbd	cbh	cc	ch	elev2020	slpd2020	mean_rh	vpd
2021-08-18 02:00:00	2021-08-17 18:00:00							3.526151	3.657315	5.080324	223.953949	7.129877	39.387234	65.973694	8.137559	7.139863	6.581266	83900.328125	22.745172	0.000000													36.539144	1.755598
2021-08-18 02:30:00	2021-08-17 18:30:00																																	
2021-08-18 03:00:00	2021-08-17 19:00:00							3.577888	2.720760	4.494865	232.749283	8.009149	39.387234	65.973694	8.562156	7.306599	6.604822	83941.851562	20.783655	0.000000													43.739736	1.380710
2021-08-18 03:30:00	2021-08-17 19:30:00																																	
2021-08-18 04:00:00	2021-08-17 20:00:00							1.577514	2.228580	2.730406	215.293003	8.563348	39.387234	65.973694	9.057403	7.509369	6.633688	83974.437500	19.409662	0.000000													49.447178	1.139554
2021-08-18 04:30:00	2021-08-17 20:30:00																																	
2021-08-18 05:00:00	2021-08-17 21:00:00							1.148264	2.013964	2.318310	209.689686	9.229822	39.387234	65.973694	9.851585	7.792520	6.672977	83983.656250	18.408136	0.000000													55.063860	0.951547
2021-08-18 05:30:00	2021-08-17 21:30:00																																	
2021-08-18 06:00:00	2021-08-17 22:00:00							0.759779	1.363056	1.560508	209.135674	9.360529	39.387234	65.973694	10.432061	8.083219	6.715472	83976.351562	17.385675	0.000000													59.242752	0.809276
2021-08-18 06:30:00	2021-08-17 22:30:00																																	
2021-08-18 07:00:00	2021-08-17 23:00:00							0.256827	2.009170	2.025518	187.284462	8.809473	39.387234	65.973694	10.407789	8.290884	6.751392	83955.039062	16.431177	0.000000													60.641194	0.735605
2021-08-18 07:30:00	2021-08-17 23:30:00																																	
2021-08-18 08:00:00	2021-08-18 00:00:00							0.773418	2.669494	2.779275	196.157616	8.753961	39.387234	65.973694	10.452312	8.490032	6.788069	83947.398438	15.743677	0.000000													63.123958	0.659613
2021-08-18 08:30:00	2021-08-18 00:30:00																																	
2021-08-18 09:00:00	2021-08-18 01:00:00							0.719265	2.001322	2.126648	199.768173	8.487878	39.387234	65.973694	10.487417	8.673520	6.824637	83934.882812	15.267938	0.000000													63.916369	0.626046
2021-08-18 09:30:00	2021-08-18 01:30:00	23.490000	327.420000	135.900000	261.000000	3638.000000	1510.000000																											
2021-08-18 10:00:00	2021-08-18 02:00:00							0.114812	2.228678	2.231634	182.949036	8.355096	39.387234	65.973694	10.933271	8.917778	6.869237	83929.210938	14.774561	0.000000													65.386886	0.581761
2021-08-18 10:30:00	2021-08-18 02:30:00																																	
2021-08-18 11:00:00	2021-08-18 03:00:00							-0.030984	2.046374	2.046608	179.132568	8.253076	39.387234	65.973694	11.441991	9.191586	6.918997	83919.914062	14.446344	0.000000													66.326319	0.554101
2021-08-18 11:30:00	2021-08-18 03:30:00																																	
2021-08-18 12:00:00	2021-08-18 04:00:00							-0.448543	1.488629	1.554737	163.231766	8.274774	39.387234	65.973694	11.436419	9.393742	6.963179	83933.179688	14.213983	0.000000													67.430721	0.527928
2021-08-18 12:30:00	2021-08-18 04:30:00																																	
2021-08-18 13:00:00	2021-08-18 05:00:00							-0.596111	1.960136	2.048775	163.084602	8.300592	39.387234	65.973694	11.562079	9.600838	7.009444	83925.476562	13.883691	0.000000													69.012017	0.491649
2021-08-18 13:30:00	2021-08-18 05:30:00																																	
2021-08-18 14:00:00	2021-08-18 06:00:00							-0.755188	1.832941	1.982418	157.607918	8.544916	39.387234	65.973694	11.205171	9.713449	7.047036	83953.445312	13.395715	0.000000													72.430068	0.423746
2021-08-18 14:30:00	2021-08-18 06:30:00																																	
2021-08-18 15:00:00	2021-08-18 07:00:00							-0.504539	1.468690	1.552936	161.040863	8.032831	39.387234	65.973694	10.580464	9.735320	7.075519	83995.359375	16.379968	0.002175													57.715210	0.787718
2021-08-18 15:30:00	2021-08-18 07:30:00																																	
2021-08-18 16:00:00	2021-08-18 08:00:00							0.084557	1.453958	1.456415	183.328384	6.711969	39.387234	65.973694	10.204042	9.743650	7.102468	84010.929688	18.576776	0.003339													45.897057	1.157825
2021-08-18 16:30:00	2021-08-18 08:30:00																																	
2021-08-18 17:00:00	2021-08-18 09:00:00							0.984870	0.925462	1.351462	226.781200	5.317773	39.387234	65.973694	9.391250	9.638454	7.116921	84022.773438	20.250146	0.005380													37.555804	1.482884
2021-08-18 17:30:00	2021-08-18 09:30:00																																	
2021-08-18 18:00:00	2021-08-18 10:00:00							1.869920	1.587505	2.452911	229.669765	4.151117	39.387234	65.973694	8.718641	9.494690	7.126019	84047.960938	21.618066	0.017734													31.821546	1.761052
2021-08-18 18:30:00	2021-08-18 10:30:00																																	
2021-08-18 19:00:00	2021-08-18 11:00:00							1.907332	1.208224	2.257813	237.647263	1.362482	39.387234	65.973694	8.322312	9.353069	7.133852	84067.453125	22.044733	0.017734													25.426270	1.977060
2021-08-18 19:30:00	2021-08-18 11:30:00																																	
2021-08-18 20:00:00	2021-08-18 12:00:00							2.941915	0.980480	3.101001	251.567827	0.938348	39.387234	65.973694	8.413265	9.276438	7.147272	84077.882812	22.844232	0.017734													23.491733	2.129284
2021-08-18 20:30:00	2021-08-18 12:30:00																																	
2021-08-18 21:00:00	2021-08-18 13:00:00							2.648469	1.252437	2.929673	244.690960	1.138635	39.387234	65.973694	8.515239	9.216925	7.161666	84077.445312	23.187128	0.018157													23.344487	2.178084
2021-08-18 21:30:00	2021-08-18 13:30:00	11.790000	331.200000	24.840000	131.000000	3680.000000	276.000000																											
2021-08-18 22:00:00	2021-08-18 14:00:00							1.338810	1.149456	1.764557	229.351765	1.072168	39.387234	65.973694	8.571219	9.163687	7.176017	84113.976562	23.350824	0.018172													23.004451	2.209470
2021-08-18 22:30:00	2021-08-18 14:30:00																																	
2021-08-18 23:00:00	2021-08-18 15:00:00							1.969455	0.503889	2.032893	255.648627	0.889795	39.387234	65.973694	8.557726	9.107764	7.189415	84080.460938	23.372797	0.018172													22.673546	2.221908
2021-08-18 23:30:00	2021-08-18 15:30:00																																	
2021-08-19 00:00:00	2021-08-18 16:00:00							2.419083	0.697243	2.517560	253.921638	0.504053	38.999863	65.727180	8.851096	9.111079	7.208560	84102.070312	23.222406	0.018172													22.250519	2.213880
2021-08-19 00:30:00	2021-08-18 16:30:00																																	
2021-08-19 01:00:00	2021-08-18 17:00:00							0.655154	-0.035956	0.656140	273.141313	-0.092993	38.999863	65.727180	8.871841	9.091354	7.225050	84090.984375	22.450616	0.000000													22.325489	2.110747
2021-08-19 01:30:00	2021-08-18 17:30:00																																	
2021-08-19 02:00:00	2021-08-18 18:00:00							-0.628147	-1.400690	1.535090	24.154099	-0.985297	38.999863	65.727180	8.809153	9.060219	7.239949	84133.273438	21.109918	0.000000													22.699670	1.935482
2021-08-19 02:30:00	2021-08-18 18:30:00																																	
2021-08-19 03:00:00	2021-08-18 19:00:00							-1.079429	-0.780597	1.332103	54.127151	-0.953436	38.999863	65.727180	9.335903	9.132664	7.265632	84179.554688	19.190363	0.000000													25.620099	1.653931
2021-08-19 03:30:00	2021-08-18 19:30:00																																	
2021-08-19 04:00:00	2021-08-18 20:00:00							-3.398125	-1.535101	3.728778	65.688950	-0.569342	38.999863	65.727180	9.766160	9.228700	7.294332	84215.585938	17.997369	0.000000													28.393907	1.477698
2021-08-19 04:30:00	2021-08-18 20:30:00																																	
2021-08-19 05:00:00	2021-08-18 21:00:00							-3.390187	-1.002053	3.535177	73.533646	-0.312567	38.999863	65.727180	9.443435	9.218948	7.312216	84272.539062	17.017145	0.000000													30.778103	1.342791
2021-08-19 05:30:00	2021-08-18 21:30:00																																	
2021-08-19 06:00:00	2021-08-18 22:00:00							-4.576683	-1.509046	4.819050	71.751312	-0.040778	38.999863	65.727180	8.858223	9.133548	7.321624	84255.804688	15.637384	0.000000													34.278431	1.167608
2021-08-19 06:30:00	2021-08-18 22:30:00																																	
2021-08-19 07:00:00	2021-08-18 23:00:00							-6.870236	-2.249869	7.229250	71.867371	0.457391	38.999863	65.727180	8.393295	9.024744	7.327566	84233.046875	14.385645	0.000426													38.524294	1.007620
2021-08-19 07:30:00	2021-08-18 23:30:00																																	
2021-08-19 08:00:00	2021-08-19 00:00:00							-5.482457	-1.621412	5.717195	73.524658	-0.047003	38.999863	65.727180	8.153812	8.924498	7.333311	84226.273438	13.846582	0.000861													38.459039	0.974045
2021-08-19 08:30:00	2021-08-19 00:30:00																																	
2021-08-19 09:00:00	2021-08-19 01:00:00							-3.853630	-1.016961	3.985558	75.216827	-0.294257	38.999863	65.727180	8.263526	8.874732	7.343494	84225.156250	13.299371	0.000861													39.142359	0.929512
2021-08-19 09:30:00	2021-08-19 01:30:00	23.040000	357.030000	47.610000	256.000000	3967.000000	529.000000																											
2021-08-19 10:00:00	2021-08-19 02:00:00							-4.544610	-0.653160	4.591306	81.821335	-0.526190	38.999863	65.727180	8.312823	8.828455	7.353469	84185.132812	12.983545	0.000861													39.287379	0.908358
2021-08-19 10:30:00	2021-08-19 02:30:00																																	
2021-08-19 11:00:00	2021-08-19 03:00:00							-4.313084	-0.978839	4.422761	77.213501	-0.255438	38.999863	65.727180	8.404696	8.798493	7.364663	84218.898438	12.668573	0.000861													40.907158	0.866069
2021-08-19 11:30:00	2021-08-19 03:30:00																																	
2021-08-19 12:00:00	2021-08-19 04:00:00							-3.430385	-0.877317	3.540794	75.654160	0.203973	38.999863	65.727180	8.499354	8.780034	7.376701	84214.007812	12.319788	0.000861													43.278449	0.812488
2021-08-19 12:30:00	2021-08-19 04:30:00																																	
2021-08-19 13:00:00	2021-08-19 05:00:00							-3.469096	-1.373411	3.731070	68.401428	0.562341	38.999863	65.727180	8.791391	8.807426	7.393414	84232.992188	12.044366	0.000861													45.231168	0.770418
2021-08-19 13:30:00	2021-08-19 05:30:00																																	
2021-08-19 14:00:00	2021-08-19 06:00:00							-2.953101	-1.254489	3.208512	66.984009	0.912622	38.999863	65.727180	8.682071	8.786240	7.404964	84251.554688	12.205377	0.000861													45.902279	0.769092
2021-08-19 14:30:00	2021-08-19 06:30:00																																	
2021-08-19 15:00:00	2021-08-19 07:00:00							-2.829681	-1.038713	3.014303	69.842926	0.376215	38.999863	65.727180	8.236791	8.696435	7.408748	84294.125000	15.092645	0.000861													36.590564	1.087817
2021-08-19 15:30:00	2021-08-19 07:30:00																																	
2021-08-19 16:00:00	2021-08-19 08:00:00							-2.220446	-1.048992	2.455761	64.712799	-1.075049	38.999863	65.727180	7.919996	8.597738	7.410652	84307.257812	18.277826	0.000861													26.883135	1.535689
2021-08-19 16:30:00	2021-08-19 08:30:00																																	
2021-08-19 17:00:00	2021-08-19 09:00:00							-0.644795	-0.838070	1.057413	37.573982	-1.564764	38.999863	65.727180	7.322343	8.428640	7.403934	84319.164062	20.280206	0.000846													22.892440	1.834504
2021-08-19 17:30:00	2021-08-19 09:30:00																																	
2021-08-19 18:00:00	2021-08-19 10:00:00							0.058714	-0.854279	0.856294	356.068253	-1.484106	38.999863	65.727180	6.663545	8.209813	7.390233	84314.398438	21.983331	0.000846													20.743749	2.093353
2021-08-19 18:30:00	2021-08-19 10:30:00																																	
2021-08-19 19:00:00	2021-08-19 11:00:00							1.069353	-1.256736	1.650122	319.605637	-0.428473	38.999863	65.727180	6.057790	7.960844	7.371252	84330.398438	22.687372	0.000846													21.475066	2.164736
2021-08-19 19:30:00	2021-08-19 11:30:00																																	
2021-08-19 20:00:00	2021-08-19 12:00:00							1.692907	-1.695282	2.395812	315.040161	0.117578	38.999863	65.727180	5.839501	7.749627	7.354115	84312.820312	23.700372	0.000846													21.020647	2.314627
2021-08-19 20:30:00	2021-08-19 12:30:00																																	
2021-08-19 21:00:00	2021-08-19 13:00:00							1.868606	-1.170757	2.205076	302.068798	0.631372	38.999863	65.727180	5.927520	7.593079	7.341007	84276.367188	24.417169	0.000846													20.900550	2.420011
2021-08-19 21:30:00	2021-08-19 13:30:00	15.390000	362.790000	30.150000	171.000000	4031.000000	335.000000																											
2021-08-19 22:00:00	2021-08-19 14:00:00							1.600647	-1.174901	1.985564	306.279270	1.015802	38.999863	65.727180	5.979507	7.452102	7.328184	84271.726562	24.802484	0.000846													21.000371	2.473241
2021-08-19 22:30:00	2021-08-19 14:30:00																																	
2021-08-19 23:00:00	2021-08-19 15:00:00							1.883583	-1.012127	2.138290	298.250967	0.978052	38.999863	65.727180	6.166957	7.353007	7.318649	84230.804688	24.767816	0.000850													20.986599	2.468561
2021-08-19 23:30:00	2021-08-19 15:30:00																																	
2021-08-20 00:00:00	2021-08-19 16:00:00							1.935789	-0.779736	2.086927	291.939587	0.828973	39.035900	65.750122	6.493903	7.304967	7.313775	84232.210938	24.362634	0.000853													21.270726	2.400838
2021-08-20 00:30:00	2021-08-19 16:30:00																																	
2021-08-20 01:00:00	2021-08-19 17:00:00							0.800222	-1.607639	1.795789	333.537621	0.687402	39.035900	65.750122	6.724207	7.273330	7.310256	84237.960938	23.417932	0.000000													22.283467	2.239203
2021-08-20 01:30:00	2021-08-19 17:30:00																																	
2021-08-20 02:00:00	2021-08-19 18:00:00							0.163116	-1.382653	1.392241	353.271729	0.856165	39.035900	65.750122	7.121812	7.295549	7.312304	84244.125000	21.976984	0.000000													24.616224	1.990301
2021-08-20 02:30:00	2021-08-19 18:30:00																																	
2021-08-20 03:00:00	2021-08-19 19:00:00							-1.343331	-1.453600	1.979265	42.742294	1.874719	39.035900	65.750122	7.732379	7.390109	7.322397	84258.828125	19.869012	0.000000													30.151905	1.620049
2021-08-20 03:30:00	2021-08-19 19:30:00																																	
2021-08-20 04:00:00	2021-08-19 20:00:00							-1.537956	-1.504531	2.151493	45.629425	2.941949	39.035900	65.750122	8.370790	7.536280	7.338916	84261.179688	18.383691	0.000000													35.692460	1.359662
2021-08-20 04:30:00	2021-08-19 20:30:00																																	
2021-08-20 05:00:00	2021-08-19 21:00:00							-3.237985	-1.735038	3.673541	61.815857	3.292963	39.035900	65.750122	8.709903	7.672849	7.355662	84271.179688	17.192621	0.000000													39.442433	1.187842
2021-08-20 05:30:00	2021-08-19 21:30:00																																	
2021-08-20 06:00:00	2021-08-19 22:00:00							-3.487649	-0.834156	3.586017	76.549011	3.093225	39.035900	65.750122	8.564007	7.740128	7.366066	84249.773438	15.971307	0.000000													42.028247	1.052162
2021-08-20 06:30:00	2021-08-19 22:30:00																																	
2021-08-20 07:00:00	2021-08-19 23:00:00							-3.701503	-0.650374	3.758205	80.034531	3.639032	39.035900	65.750122	8.385206	7.782221	7.374294	84245.882812	15.175684	0.000000													45.968284	0.931902
2021-08-20 07:30:00	2021-08-19 23:30:00																																	
2021-08-20 08:00:00	2021-08-20 00:00:00							-4.442923	-0.638292	4.488539	81.824539	2.911523	39.035900	65.750122	8.240308	7.810495	7.381356	84229.023438	14.629999	0.000000													45.222562	0.912124
2021-08-20 08:30:00	2021-08-20 00:30:00																																	
2021-08-20 09:00:00	2021-08-20 01:00:00							-4.862384	-0.406109	4.879314	85.225693	2.304559	39.035900	65.750122	8.104941	7.824854	7.387115	84228.914062	14.193414	0.000000													44.550231	0.897610
2021-08-20 09:30:00	2021-08-20 01:30:00	22.590000	387.900000	49.680000	251.000000	4310.000000	552.000000																											
2021-08-20 10:00:00	2021-08-20 02:00:00							-4.576919	-0.753379	4.638509	80.652695	2.255670	39.035900	65.750122	8.081255	7.845864	7.393681	84180.156250	13.858270	0.000000													45.370909	0.865303
2021-08-20 10:30:00	2021-08-20 02:30:00																																	
2021-08-20 11:00:00	2021-08-20 03:00:00							-4.552931	-0.372940	4.568180	85.317230	2.464136	39.035900	65.750122	8.292015	7.905169	7.404541	84179.664062	13.534540	0.000000													47.030879	0.821526
2021-08-20 11:30:00	2021-08-20 03:30:00																																	
2021-08-20 12:00:00	2021-08-20 04:00:00							-3.753004	0.198695	3.758260	93.030594	2.582086	39.035900	65.750122	8.523063	7.981811	7.417758	84171.640625	13.190729	0.000000													48.503392	0.780977
2021-08-20 12:30:00	2021-08-20 04:30:00																																	
2021-08-20 13:00:00	2021-08-20 05:00:00							-2.819656	0.306419	2.836257	96.202164	2.740991	39.035900	65.750122	8.498932	8.026317	7.428108	84174.710938	12.818719	0.000000													50.263383	0.736153
2021-08-20 13:30:00	2021-08-20 05:30:00																																	
2021-08-20 14:00:00	2021-08-20 06:00:00							-2.341331	-0.288101	2.358990	82.985001	3.050287	39.035900	65.750122	8.577120	8.083100	7.440126	84191.070312	12.816644	0.000000													51.386884	0.719426
2021-08-20 14:30:00	2021-08-20 06:30:00																																	
2021-08-20 15:00:00	2021-08-20 07:00:00							-2.288244	0.108394	2.290810	92.712082	2.620050	39.035900	65.750122	8.172214	8.054589	7.443329	84212.773438	15.983179	0.000000													40.607857	1.078760
